VENDOR,P-NO,P-NAME,PO-NO,DUE,PLACE,PRICE,QTY,RCV,REMAIN,LAST_RCV,EX-LOT,ISSUE,STS,DOC_NO,UNIT WEIGHT,DUE-TIME,PRIVILEDGE
TRT,11010-0853,FILTER-ASSY-AIR,E57857,12/11/2018,RKD,204.52,100,0,0,00/00/0000,P9LV129,11/14/2018,K,1811-E2259,0.853,08:00-09:00,FREEZONE
TRT,11010-0853,FILTER-ASSY-AIR,E58017,12/12/2018,RKD,204.52,100,0,0,00/00/0000,P9LV130,11/14/2018,K,1811-E2259,0.853,08:00-09:00,FREEZONE
TRT,11010-0853,FILTER-ASSY-AIR,E58177,12/12/2018,RKD,204.52,100,0,0,00/00/0000,P9LV131,11/14/2018,K,1811-E2259,0.853,08:00-09:00,FREEZONE
TRT,11010-0853,FILTER-ASSY-AIR,E58337,12/13/2018,RKD,204.52,100,0,0,00/00/0000,P9LV132,11/14/2018,K,1811-E2259,0.853,08:00-09:00,FREEZONE
TRT,11010-0853,FILTER-ASSY-AIR,E58497,12/14/2018,RKD,204.52,100,0,0,00/00/0000,P9LV133,11/14/2018,K,1811-E2259,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E51494,12/3/2018,RKD,204.52,100,0,0,00/00/0000,N9LW011,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E51603,12/4/2018,RKD,204.52,100,0,0,00/00/0000,N9LW012,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E51712,12/6/2018,RKD,204.52,100,0,0,00/00/0000,N9LW013,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E51821,12/7/2018,RKD,204.52,100,0,0,00/00/0000,N9LW014,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E51930,12/8/2018,RKD,204.52,100,0,0,00/00/0000,N9LW015,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E52039,12/10/2018,RKD,204.52,100,0,0,00/00/0000,N9LW016,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E52148,12/11/2018,RKD,204.52,100,0,0,00/00/0000,N9LW017,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E52257,12/12/2018,RKD,204.52,100,0,0,00/00/0000,N9LW018,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E52366,12/13/2018,RKD,204.52,100,0,0,00/00/0000,N9LW019,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E52475,12/14/2018,RKD,204.52,100,0,0,00/00/0000,N9LW020,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0853,FILTER-ASSY-AIR,E58795,12/24/2018,RKD,204.52,100,0,0,00/00/0000,P9UN001,11/14/2018,K,1811-E2260,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E53235,12/7/2018,RKD,204.52,100,0,0,00/00/0000,N9SB067,11/14/2018,K,1811-E2261,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E53345,12/10/2018,RKD,204.52,100,0,0,00/00/0000,N9SB068,11/14/2018,K,1811-E2261,0.853,08:00-09:00,FREEZONE
TRT,11010-0865,FILTER-ASSY-AIR,E53458,12/12/2018,RKD,204.52,20,0,0,00/00/0000,N9SC021,11/14/2018,K,1811-E2261,0.853,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E40194,12/3/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ051,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E40553,12/4/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ052,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E40912,12/6/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ053,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E41271,12/8/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ054,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E41630,12/10/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ055,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E41989,12/11/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ056,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E42348,12/12/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ057,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E42707,12/12/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ058,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E43066,12/13/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ059,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E43425,12/13/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ060,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E43784,12/14/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ061,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,11038-0711,CASE-ASSY-AIR FILTER,E44143,12/14/2018,RKD,309.53,20,0,0,00/00/0000,J9BQ062,11/14/2018,K,1811-E2262,1.518,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E36288,12/4/2018,RKD,127.43,20,0,0,00/00/0000,H9LA012,11/14/2018,K,1811-E2263,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E36733,12/6/2018,RKD,127.43,20,0,0,00/00/0000,H9LA013,11/14/2018,K,1811-E2263,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E37063,12/6/2018,RKD,127.43,20,0,0,00/00/0000,H9LG029,11/14/2018,K,1811-E2263,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E37394,12/11/2018,RKD,127.43,20,0,0,00/00/0000,H9LG030,11/14/2018,K,1811-E2263,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E37895,12/3/2018,RKD,127.43,20,0,0,00/00/0000,H9MD017,11/14/2018,K,1811-E2263,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E38424,12/10/2018,RKD,127.43,20,0,0,00/00/0000,H9MD018,11/14/2018,K,1811-E2263,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E38862,12/8/2018,RKD,127.43,20,0,0,00/00/0000,H9RL010,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E39317,12/3/2018,RKD,127.43,20,0,0,00/00/0000,H9RM007,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E39771,12/7/2018,RKD,127.43,20,0,0,00/00/0000,H9RM008,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E44286,12/13/2018,RKD,127.43,20,0,0,00/00/0000,J9EP019,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E46492,12/12/2018,RKD,127.43,20,0,0,00/00/0000,J9GW004,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E47279,12/13/2018,RKD,127.43,20,0,0,00/00/0000,J9KE012,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,E53459,12/12/2018,RKD,127.43,20,0,0,00/00/0000,N9SC021,11/14/2018,K,1811-E2264,0.236,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,E36289,12/4/2018,RKD,26.6,20,0,0,00/00/0000,H9LA012,11/14/2018,K,1811-E2265,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,E36734,12/6/2018,RKD,26.6,20,0,0,00/00/0000,H9LA013,11/14/2018,K,1811-E2265,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,E37896,12/3/2018,RKD,26.6,20,0,0,00/00/0000,H9MD017,11/14/2018,K,1811-E2265,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,E38425,12/10/2018,RKD,26.6,20,0,0,00/00/0000,H9MD018,11/14/2018,K,1811-E2265,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,E46493,12/12/2018,RKD,26.6,20,0,0,00/00/0000,J9GW004,11/14/2018,K,1811-E2265,0.049,08:00-09:00,FREEZONE
TRT,49065-0708,FILTER-OIL,E47280,12/13/2018,RKD,26.6,20,0,0,00/00/0000,J9KE012,11/14/2018,K,1811-E2265,0.049,08:00-09:00,FREEZONE
TRT,59006-1061,ARRESTER-FLAM,Y80572,11/22/2018,R&D,8.65,15,0,0,00/00/0000,,11/15/2018,T,1811-A1609,0,08:00-09:00,NON FREEZONE
TRT,13280-1294,HOLDER,Y80573,11/22/2018,R&D,8.44,8,0,0,00/00/0000,,11/15/2018,T,1811-A1609,0,08:00-09:00,NON FREEZONE
TRT,11013-1303,ELEMENT-AIR FILTER,Y80574,11/22/2018,R&D,40,8,0,0,00/00/0000,,11/15/2018,T,1811-A1609,0.005,08:00-09:00,NON FREEZONE
TRT,11010-0019,FILTER-ASSY-AIR,H42835,12/18/2018,RSP,188.62,5,0,0,00/00/0000,RY12808,11/12/2018,S,1811-H0235,0.572,08:00-09:00,NON FREEZONE
TRT,11010-0060,FILTER-ASSY-AIR,H42836,12/18/2018,RSP,175.5,5,0,0,00/00/0000,RY12808,11/12/2018,S,1811-H0235,0.6,08:00-09:00,NON FREEZONE
TRT,11010-0767,FILTER-ASSY-AIR,H42837,12/18/2018,RSP,176.08,5,0,0,00/00/0000,RY12808,11/12/2018,S,1811-H0235,0.842,08:00-09:00,NON FREEZONE
TRT,11065-0232,CAP-AIR FILTER,H42838,12/18/2018,RSP,11.96,5,0,0,00/00/0000,RY12808,11/12/2018,S,1811-H0235,0,08:00-09:00,NON FREEZONE
TRT,11013-1288,ELEMENT-AIR-FILTER,H43219,12/21/2018,RSP,24.5,15,0,0,00/00/0000,RY12811,11/12/2018,S,1811-H0305,0.326,08:00-09:00,NON FREEZONE
TRT,11065-0749,CAP,H43220,12/21/2018,RSP,7,10,0,0,00/00/0000,RY12811,11/12/2018,S,1811-H0305,0.08,08:00-09:00,NON FREEZONE
TRT,11013-0020,ELEMENT-AIR FILTER,H43357,12/22/2018,RSP,22.5,1800,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0.048,08:00-09:00,NON FREEZONE
TRT,11013-0030,ELEMENT-AIR FILTER,H43358,12/22/2018,RSP,69.78,100,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0.01,08:00-09:00,NON FREEZONE
TRT,11013-0713,ELEMENT-AIR FILTER,H43359,12/22/2018,RSP,53.58,300,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0.15,08:00-09:00,NON FREEZONE
TRT,11013-0796,ELEMENT-AIR FILTER,H43360,12/22/2018,RSP,0,1000,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0,08:00-09:00,NON FREEZONE
TRT,11013-1152,ELEMENT-AIR FILTER,H43361,12/22/2018,RSP,41.5,180,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0.02,08:00-09:00,NON FREEZONE
TRT,11013-1268,ELEMENT-AIR FILTER,H43362,12/22/2018,RSP,26,100,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0,08:00-09:00,NON FREEZONE
TRT,11013-1293,ELEMENT-AIR FILTER,H43363,12/22/2018,RSP,17.86,35,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0,08:00-09:00,NON FREEZONE
TRT,11013-1294,ELEMENT-AIR FILTER,H43364,12/22/2018,RSP,14.6,180,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0.004,08:00-09:00,NON FREEZONE
TRT,11029-0011,ELEMENT-ASSY-AIR FILTER,H43365,12/22/2018,RSP,161.51,100,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0.136,08:00-09:00,NON FREEZONE
TRT,59006-0014,ARRESTER-FLAME,H43366,12/22/2018,RSP,18.31,5,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0,08:00-09:00,NON FREEZONE
TRT,92093-0078,"SEAL,CASE-AIR",H43367,12/22/2018,RSP,8.59,5,0,0,00/00/0000,RY12812,11/12/2018,S,1811-H0338,0,08:00-09:00,NON FREEZONE
TRT,13280-0226,"HOLDER,ELEMENT",H43576,12/24/2018,RSP,5.68,120,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0,08:00-09:00,NON FREEZONE
TRT,14073-0264,DUCT,H43577,12/24/2018,RSP,27.75,5,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0.09,08:00-09:00,NON FREEZONE
TRT,14073-0791,DUCT-INTAKE,H43578,12/24/2018,RSP,24.18,30,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0,08:00-09:00,NON FREEZONE
TRT,14073-1734,DUCT,H43579,12/24/2018,RSP,33,5,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0,08:00-09:00,NON FREEZONE
TRT,14073-1820,DUCT,H43580,12/24/2018,RSP,27.25,10,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0,08:00-09:00,NON FREEZONE
TRT,14073-1843,DUCT-CARBURETOR,H43581,12/24/2018,RSP,45.87,5,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0,08:00-09:00,NON FREEZONE
TRT,14073-1854,DUCT,H43582,12/24/2018,RSP,28.52,30,0,0,00/00/0000,RY12813,11/12/2018,S,1811-H0375,0,08:00-09:00,NON FREEZONE
TRT,52010-1053  KMT,ELEMENT-OIL-FILTER,H44041,12/27/2018,RSP,34.55,765,0,0,00/00/0000,RY12816,11/12/2018,S,1811-H0484,0.0375,08:00-09:00,NON FREEZONE
TRT,92170-1796,CLAMP,H44558,1/5/2019,RSP,3,10,0,0,00/00/0000,RY12819,11/12/2018,S,1811-H0582,0.0005,08:00-09:00,NON FREEZONE
TRT,92192-0921,TUBE,H44559,1/5/2019,RSP,2.25,15,0,0,00/00/0000,RY12819,11/12/2018,S,1811-H0582,0.004,08:00-09:00,NON FREEZONE
TRT,92153-1796,BOLT.SOCKET,H44837,1/4/2019,RSP,3.16,10,0,0,00/00/0000,RY12818,11/12/2018,S,1811-H0636,0,08:00-09:00,NON FREEZONE
TRT,11010-0147,FILTER-ASSY-AIR,RB9961,12/8/2018,G1B,535.52,100,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.74,08:00-09:00,FREEZONE
TRT,11010-0181,FILTER-ASSY-AIR,RB9962,12/12/2018,G1B,535.52,40,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.746,08:00-09:00,FREEZONE
TRT,11010-0181,FILTER-ASSY-AIR,RB9963,12/14/2018,G1B,535.52,40,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.746,08:00-09:00,FREEZONE
TRT,11010-0208,FILTER-ASSY-AIR,RB9964,12/4/2018,G1B,478.4,17,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0208,FILTER-ASSY-AIR,RB9965,12/7/2018,G1B,478.4,14,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0208,FILTER-ASSY-AIR,RB9966,12/8/2018,G1B,478.4,27,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0208,FILTER-ASSY-AIR,RB9967,12/11/2018,G1B,478.4,22,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0208,FILTER-ASSY-AIR,RB9968,12/12/2018,G1B,478.4,8,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0209,FILTER-ASSY-AIR,RB9969,12/7/2018,G1B,492.17,20,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0209,FILTER-ASSY-AIR,RB9970,12/8/2018,G1B,492.17,15,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0209,FILTER-ASSY-AIR,RB9971,12/11/2018,G1B,492.17,25,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0209,FILTER-ASSY-AIR,RB9972,12/12/2018,G1B,492.17,5,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0210,FILTER-ASSY-AIR,RB9973,12/13/2018,G1B,516.14,30,0,0,00/00/0000,,11/14/2018,P,1812-R2111,2.5,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0028,12/6/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0029,12/7/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0030,12/8/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0031,12/10/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0032,12/11/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0033,12/13/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-0939,FILTER-ASSY-AIR,RC0034,12/14/2018,G1B,0,50,0,0,00/00/0000,,11/14/2018,P,1812-R2111,1.2,08:00-09:00,FREEZONE
TRT,11010-1773  KMT,FILTER-ASSY-AIR,RC0035,12/8/2018,G1B,181.23,100,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.152,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0036,12/6/2018,G1S,13.84,1,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.01,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0037,12/7/2018,G1S,13.84,25,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.01,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0038,12/8/2018,G1S,13.84,29,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.01,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0039,12/10/2018,G1S,13.84,27,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.01,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0040,12/11/2018,G1S,13.84,25,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.01,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0041,12/12/2018,G1S,13.84,27,0,0,00/00/0000,,11/14/2018,P,1812-R2111,0.01,08:00-09:00,FREEZONE
TRT,11011-0095,CASE-AIR FILTER,RC0042,12/13/2018,G1S,13.84,8,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.01,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6943,12/3/2018,G1S,127.43,270,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6944,12/4/2018,G1S,127.43,240,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6945,12/6/2018,G1S,127.43,330,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6946,12/7/2018,G1S,127.43,330,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6947,12/8/2018,G1S,127.43,330,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6948,12/10/2018,G1S,127.43,330,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6949,12/11/2018,G1S,127.43,300,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6950,12/12/2018,G1S,127.43,360,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
TRT,16164-0012,CANISTER,RC6951,12/13/2018,G1S,127.43,330,0,0,00/00/0000,,11/14/2018,P,1812-R2112,0.236,08:00-09:00,FREEZONE
